db_question_ids,imported_in_current_db,grade,source_lesson,source_url,source_question_number,matched_lesson_id,matched_chapter,matched_lesson,match_score,risk_flags,correct_answer,text,choices
1231,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,9,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,B,"Em hãy chọn đáp án đúng nhất Điền dấu thích hợp vào chỗ chấm. 23,6 + 1,2 ..... 13,9 + 7,1",A. < | B. > | C. =
1232,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,10,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,A,"Em hãy chọn đáp án đúng nhất. Kết quả của phép chia 2,31 : 3 là:","A. 0,77 | B. 7,7 | C. 6,93 | D. 69,3"
1000,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,11,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,A,Điền số thích hợp vào ô trống,"A. 23,1 + 18,03 = … | B. 12,42 : 2,3 = …"
1233,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,12,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,A,. Điền dấu >; <; = thích hợp vào ô trống,"A. 2,108 ….. 4,002 – 1,201 | B. 7,98 ….. 5,86 + 2,15"
1000,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,15,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,A,Điền số thích hợp vào ô trống,"A. 0,253 × 0,01 = … | B. 568,25 : 1 000 = …"
1234,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,1,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,C,Em hãy chọn đáp án đúng nhất. Tỉ số phần trăm của 13 và 65 là:,"A. 0,20% | B. 2% | C. 20% | D. 200%"
1235,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,2,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,C,. Em hãy chọn đáp án đúng nhất. Lớp 2A có 40 học sinh trong đó có 16 học sinh nữ. Tỉ số giữa số học sinh nữ so với tổng số học sinh của cả lớp là:,A. 5 2 | B. 5 3 | C. 2 5 | D. 3 5
1236,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,3,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,A,. Em hãy chọn đáp án đúng nhất. 40% của 60 kg là:,A. 24 kg | B. 76 kg | C. 15 kg | D. 20 kg
1237,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,4,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,A,". Em hãy chọn đáp án đúng nhất. Trên bản đồ tỉ lệ 1 : 1 000, một khu đất hình chữ nhật có chiều dài 80 cm và chiều rộng 50 cm. Vậy diện tích trong thực tế của khu đất đó là:",A. 400 000 m 2 | B. 40 000 m 2 | C. 4 000 m 2 | D. 400 m 2
1238,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,5,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,C,"Em hãy chọn đáp án đúng nhất. Một mảnh vườn có diện tích bằng 696 m 2 . Người ta dành 20% diện tích mảnh vườn để trồng rau và 30% diện tích mảnh vườn để trồng hoa, diện tích còn lại dùng để trồng cây ăn quả. Vậy diện tích trồng cây ăn quả là:",A. 384 m 2 | B. 340 m 2 | C. 348 m 2 | D. 843 m 2
1239,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,6,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,C,. Em hãy chọn đáp án đúng nhất. Tỉ số của 17 và 25 là:,A. 68% | B. 68 | C. 17 25 | D. 86%
1240,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,7,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,A,. Em hãy chọn đáp án đúng nhất. 54% được viết dưới dạng phân số là:,A. 27 50 | B. 7 50 | C. 14 25 | D. 50 27
1241,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,8,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,D,Em hãy chọn đáp án đúng nhất. 40% của 230 kg là:,"A. 57,5 kg | B. 57 kg | C. 138 kg | D. 92 kg"
1242,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,9,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,C,"Em hãy chọn đáp án đúng nhất. Lớp 2A có 45 học sinh, trong đó có 18 bạn học sinh nam. Tỉ số của số học sinh nữ và số học sinh cả lớp là:",A. 28 18 | B. 5 3 | C. 3 5 | D. 45 27
1243,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,10,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,B,. Em hãy chọn đáp án đúng nhất. Biết 60% của một bao ngô là 24 kg. Vậy 2 5 bao ngô đó nặng số ki-lô-gam là:,"A. 24 kg | B. 16 kg | C. 9,6 kg | D. 14,4 kg"
1244,true,5,"Trắc nghiệm Ôn tập tỉ số, tỉ số phần trăm",https://vietjack.com/toan-5-kn/trac-nghiem-bai-70-on-tap-ti-so-ti-so-phan-tram.jsp,14,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,53,low_score,A,Điền số thích hợp vào ô trống,"A. 23,8 % + 51,3 % = ……% | B. 26,3 % : 2 = ……%"
1245,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,1,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,D,Các viết tập hợp nào sau đây đúng?,"A. A = [1; 2; 3; 4] | B. A = (1; 2; 3; 4) | C. A = { 1, 2, 3, 4} | D. A = {1; 2; 3; 4}"
1246,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,3,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,A,"Cho các cách viết sau: A = { a, b, c, d}; B = {2; 13; 45}; C = (1; 2; 3); D = 1. Có bao nhiêu cách viết tập hợp là đúng trong các cách viết trên?",A. 1 | B. 2 | C. 3 | D. 4
1247,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,4,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,C,Cho M = { 2; 3; b; c}. Chọn câu sai.,A. 3 ∈ M | B. a ∉ M | C. d ∈ M | D. c ∈ M
1248,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,5,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,C,"Tập hợp H gồm các phần tử là: cầu lông, bóng bàn, bóng chuyền, bóng đá, bóng rổ. Viết tập hợp H theo ta được:","A. H = cầu lông, bóng bàn, bóng chuyền, bóng đá, bóng rổ | B. H = {cầu lông, bóng bàn, bóng chuyền, bóng đá, bóng rổ} | C. H = {cầu lông; bóng bàn; bóng chuyền; bóng đá; bóng rổ} | D. H = [cầu lông; bóng bàn; bóng chuyền; bóng đá; bóng rổ]"
1249,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,1,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,C,Đọc số sau: 21 515,A. Hai một năm một năm | B. Hai mươi một nghìn năm trăm mười năm | C. Hai mươi mốt nghìn năm trăm mười lăm | D. Hai mốt nghìn năm trăm mười lăm
1250,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,2,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,D,Tập hợp các số tự nhiên khác 0 được kí hiệu là:,A. N | B. N | C. N+ | D. N *
1251,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,3,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,A,Số tự nhiên nhỏ nhất là?,A. 0 | B. 1 | C. 2 | D. 3
1252,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,4,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,B,Trường hợp nào sau đây chỉ tập hợp số tự nhiên?,A. {1; 2; 3; 4; …} | B. {0; 1; 2; 3; 4; …} | C. {0; 1; 2; 3; 4; …} | D. {0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10}
1253,true,6,Chương 1: Số tự nhiên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-1-so-tu-nhien.jsp,5,262,CHƯƠNG 1.SỐ TỰ NHIÊN,Bài 1. Tập hợp,92,ambiguous_match,A,Viết số sau: Hai tỉ hai trăm hai mươi hai triệu ba trăm chín mươi lăm nghìn năm trăm sáu mươi bảy.,A. 2 222 395 567 | B. 2 202 395 567 | C. 2 000 395 567 | D. 2 222 296 567
1502,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,1,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,D,Chọn đáp án sai. Số – 64 được đọc là:,A. Âm sáu mươi tư | B. Trừ sáu mươi tư | C. Âm sáu mươi bốn | D. Sáu mươi bốn
1503,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,2,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,B,Viết số sau: âm bốn trăm hai mươi ba.,A. 423 | B. – 423 | C. 234 | D. + 423
1504,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,3,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,B,Cho các số: – 8; – 67; 0; 23; 58. Có bao nhiêu số nguyên âm trong các số đã cho?,A. 1 | B. 2 | C. 3 | D. 4
1505,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,4,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,A,Bảng dưới đây cho biết nhiệt độ ở một số thành phố thuộc vùng xứ lạnh trong một ngày mùa đông: Thành phố Nhiệt độ Moscow – 9°C Saint Peterburg – 8°C Vladivostok – 12°C Hãy cho biết nhiệt độ của thành phố Saint Peterburg?,A. – 8°C | B. – 9°C | C. – 10°C | D. – 12°C
1506,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,5,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,C,"Theo bảng ở Câu 4 , hãy cho biết nhiệt độ của thành phố Moscow trong một ngày mùa đông là:",A. âm tám độ C | B. âm mười độ C | C. âm chín độ C | D. chín độ C
1507,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,1,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,C,Tập hợp các số nguyên kí hiệu là:,A. N | B. N * | C. Z | D. Z *
1508,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,2,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,A,Chọn câu đúng.,A. Số 0 không phải là số nguyên | B. Số 0 là số nguyên âm | C. Số 0 là số nguyên dương | D. Số 0 là số nguyên
1509,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,3,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,B,Phát biểu nào sau đây đúng?,A. – 10 ∈ N | B. – 10 ∈ Z | C. – 10 ∉ Z | D. – 10 ∈ N *
1510,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,4,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,D,Chọn câu sai?,A. Z = {0; 1; 2; 3; ….} | B. Z = {….; - 3; - 2; - 1; 0} | C. Z = {...; -2; -1; 0; 1; 2; ...} | D. Z = {...; -2; -1; 1; 2; ...}
1511,true,6,Chương 2: Số nguyên,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-2-so-nguyen.jsp,5,275,CHƯƠNG 2.SỐ NGUYÊN,Bài 1. Số nguyên âm,92,ambiguous_match,D,Chọn câu đúng:,A. 6 ∈ N | B. 9 ∉ N | C. – 9 ∈ N | D. -19 ∈ Z
1629,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,1,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,A,. Phát biểu nào sau đây sai ?,A. Hình lục giác đều có 6 đỉnh | B. Hình lục giác đều có 6 cạnh | C. Hình lục giác đều có 6 đường chéo chính | D. Hình lục giác đều có 6 góc
1630,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,2,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,"Cho hình lục giác đều MNPQRH, phát biểu nào sai ?",A. MQ = NR | B. MH = RQ | C. MN = HR | D. MH = MQ
1631,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,3,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Cho hình lục giác đều MNPQRH, có bao nhiêu tam giác đều được tạo thành từ các đường chéo chính có cạnh bằng cạnh của lục giác đều",A. 8 | B. 2 | C. 4 | D. 6
1630,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,4,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,B,"Cho hình lục giác đều MNPQRH, phát biểu nào sai ?","A. 6 đỉnh là M, N, P, Q, R, H | B. 6 cạnh là MN, NP, PQ, MQ, QR, HM | C. 3 đường chéo chính là MQ, HP, RN. | D. 3 đường chéo chính cắt nhau tại 1 điểm."
1632,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,5,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Cho tam giác đều MNP có MN = 5cm, khẳng định nào sau đây đúng?",A. NP = 3cm | B. MP = 4cm | C. NP = 6cm | D. MP = 5cm
1633,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,6,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Chọn phát biểu sai :,A. Tam giác đều có ba cạnh | B. Ba cạnh của tam giác đều bằng nhau | C. Bốn góc của tam giác đều bằng nhau | D. Tam giác đều có ba đỉnh
1634,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,7,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Hình dưới đây có mấy hình tam giác?,A. 1 | B. 2 | C. 3 | D. 4
1635,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,8,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Hình lục giác đều có mấy cạnh,A. 3 | B. 5 | C. 6 | D. 8
1636,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,9,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Cho lục giác đều ABCDEF có AB = 3cm, chọn câu đúng",A. FC = 3cm | B. AD = 3cm | C. BE = 3cm | D. EF = 3cm
1637,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,10,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Hình lục giác đều có bao nhiêu đường chéo chính,A. 1 | B. 2 | C. 3 | D. 4
1638,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,1,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Cho hình chữ nhật ABCD, phát biểu nào đúng?",A. AB = AC | B. AC = DO | C. AC = BD | D. OB = AC
1639,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,2,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,"Cho hình chữ nhật ABCD, AB = 5cm, chọn khẳng định đúng:",A. BC = 5cm | B. AC = 5cm | C. AD = 5cm | D. DC = 5cm
1640,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,3,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Chọn phát biểu sai trong các phát biểu sau?,A. Hình thoi có bốn đỉnh | B. Hình thoi có hai cặp cạnh đối bằng nhau | C. Hình thoi có hai cặp cạnh đối song song | D. Hình có bốn đỉnh là hình thoi
1641,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,4,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Trong các hình sau, các hình là hình thoi là:","A. Hình 1, Hình 2 | B. Hình 3, Hình 4 | C. Hình 1, Hình 3 | D. Hình 3, Hình 5"
1642,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,5,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Cho hình thoi ABCD có BC = 4cm, khẳng định nào sau đây đúng:",A. AB = 2cm | B. AD = 8cm | C. DC = 4cm | D. AB = 8cm
1643,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,6,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,"Cho hình thoi ABCD (AC > BD) có AC = 10cm, khẳng định nào sau đây đúng:",A. OB = 5cm | B. AO = 5cm | C. OD = 5cm | D. OC = 20cm
1644,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,7,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Trong các hình dưới đây, hình nào là hình thang cân: AAAAAAAA",A. Hình a | B. Hình b | C. Hình c | D. Hình d
1645,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,8,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,B,. Chọn phát biểu sai ?,A. Hình có bốn đỉnh là hình chữ nhật | B. Hình chữ nhật có bốn đỉnh | C. Hình chữ nhật có hai cặp cạnh đối song song. | D. Hình chữ nhật có hai đường chéo bằng nhau
1646,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,9,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Diện tích hình thoi có độ dài hai đường chéo là 15cm và 6cm là:,A. 90 cm 2 | B. 45 dm 2 | C. 45 cm 2 | D. 50 cm 2
1647,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,10,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Nếu hình thoi có độ dài 1 cạnh là a thì:,A. Chu vi của hình thoi là 4a | B. Chu vi của hình thoi là 6a | C. Chu vi của hình thoi là a 2 | D. Chu vi của hình thoi là a + b + c trong đó b và c là độ dài hai đường chéo.
1648,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,11,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Một mảnh đất dạng hình thoi có độ dài đường chéo bé là 24m, độ dài đường chéo lớn gấp hai lần đường chéo bé. Diện tích của mảnh đất đó là:",A. 576 m 2 | B. 144 m 2 | C. 1152 m 2 | D. 288 m 2
1649,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,12,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Tính diện tích của hình thoi có tổng độ dài hai đường chéo là 30cm và đường chéo lớn hơn đường chéo bé 2cm.,A. 110 cm 2 | B. 112 cm 2 | C. 111 cm 2 | D. 114 cm 2
1650,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,13,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,. Hình thoi A có độ dài hai đường chéo gấp đôi độ dài hai đường chéo của hình thoi B. Hỏi hình thoi A có diện tích gấp mấy lần diện tích hình thoi B?,A. 2 lần | B. 3 lần | C. 4 lần | D. 6 lần
1651,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,14,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Một hình thoi có diện tích 12dm 2 , độ dài một đường chéo là 3dm. Tính độ dài đường chéo thứ 2.",A. 2 dm | B. 4 dm | C. 8 dm | D. 10 dm
1652,true,6,Chương 3: Hình học trực quan,https://vietjack.com/toan-6-canh-dieu/trac-nghiem-chuong-3-hinh-hoc-truc-quan.jsp,15,281,CHƯƠNG 3. HÌNH HỌC TRỰC QUAN,Bài 1. Tam giác đều. Hình vuông. Lục giác đều,92,ambiguous_match,C,". Một khu đất hình thoi có độ dài cạnh là 12 m. Người ta định xây tường rào xung quanh và bớt lại cửa ra vào rộng 1,5m. Hỏi người ta cần xây bao nhiêu mét tường rào?","A. 10,5 m | B. 21 m | C. 13, 5m | D. 46, 5m"
